x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,Residual_Pitch,AbsResidual_Pitch,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile,Pitch_component_true_future,Pitch_component_hybrid,Pitch_component_arx,Pitch_component_naive,Pitch_component_cv,Phase5B_PredictionFile,w_naive_recent_error,w_cv_recent_error,w_arx_recent_error,weights_frozen_by_detection,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,AttackedError_Pitch_RecentErrorPhase5B,OriginalV9RecoveredError_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredError_Pitch_Phase5B
0.0,baseline_01_hover,Pitch,ramp,0.054966,0,0.0827193185687065,0.0827193185687065,0.0843465603455465,-0.0016272417768399,0.0016272417768399,0.009161,0,0.0,0.0016272417768399,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0800635889172554,0.0843465603455465,0.0851912698401184,0.0827193185687065,0.0831287875771523,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.39971674335687457,0.3002429336717392,0.30004032297138633,False,0.08358394380289388,0.0827193185687065,0.0827193185687065,0.0,0.0,0.0
0.09996,baseline_01_hover,Pitch,ramp,0.054966,0,0.0800635889172554,0.0800635889172554,0.0780344445700723,0.002029144347183,0.002029144347183,0.009161,0,0.0,0.0018281930620115,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0822465419769287,0.0780344445700723,0.077146115279393,0.0800635889172554,0.0774078592658043,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.4596939301003714,0.27025123729913914,0.27005483260048935,False,0.07855799683812945,0.0800635889172554,0.0800635889172554,0.0,0.0,0.0
0.19992,baseline_01_hover,Pitch,ramp,0.054966,0,0.0822465419769287,0.0822465419769287,0.0841145224143047,-0.001867980437376,0.001867980437376,0.009161,0,0.0,0.0018414555204663,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0825774222612381,0.0841145224143047,0.0849524385683016,0.0822465419769287,0.0844294950366019,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.5136931449627057,0.24324515828601243,0.2430616967512818,False,0.08343523455619245,0.0822465419769287,0.0822465419769287,0.0,0.0,0.0
0.29988,baseline_01_hover,Pitch,ramp,0.054966,0,0.0825774222612381,0.0825774222612381,0.0815061224725264,0.0010712997887117,0.0010712997887117,0.009161,0,0.0,0.0016489165875277,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0806173831224441,0.0815061224725264,0.0809038164105809,0.0825774222612381,0.0829083025455475,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.5622956818572958,0.21893855845705448,0.21876575968564974,False,0.08228373705837329,0.0825774222612381,0.0825774222612381,0.0,0.0,0.0
0.39984,baseline_01_hover,Pitch,ramp,0.054966,0,0.0806173831224441,0.0806173831224441,0.0791238742664522,0.0014935088559918,0.0014935088559918,0.009161,0,0.0,0.0016178350412205,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0781267583370208,0.0791238742664522,0.0784704494315946,0.0806173831224441,0.0786573439836501,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.6060444644136352,0.19705796221445487,0.1968975733719098,False,0.07980841576997412,0.0806173831224441,0.0806173831224441,0.0,0.0,0.0
0.4998,baseline_01_hover,Pitch,ramp,0.054966,0,0.0781267583370208,0.0781267583370208,0.0800025191112161,-0.0018757607741952,0.0018757607741952,0.009161,0,0.0,0.0016608226633829,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0762966871261596,0.0800025191112161,0.0812041306654308,0.0781267583370208,0.0756361335515975,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.6454233821116445,0.17736213373252183,0.1772144841558337,False,0.07823037076048565,0.0781267583370208,0.0781267583370208,0.0,0.0,0.0
0.59976,baseline_01_hover,Pitch,ramp,0.054966,0,0.0762966871261596,0.0762966871261596,0.0769266900556153,-0.0006300029294556,0.0006300029294556,0.009161,0,0.0,0.0015135627013933,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0825011655688285,0.0769266900556153,0.077406697110773,0.0762966871261596,0.0744666159152983,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.6808664053422934,0.15963435028292214,0.1594992443747845,False,0.07618159065123659,0.0762966871261596,0.0762966871261596,0.0,0.0,0.0
0.69972,baseline_01_hover,Pitch,ramp,0.054966,0,0.0825011655688285,0.0825011655688285,0.0895499186230886,-0.0070487530542601,0.0070487530542601,0.009161,0,0.0,0.0022054614955017,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0911537483334541,0.0895499186230886,0.0928681334644079,0.0825011655688285,0.0887056440114974,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.7127704524957106,0.14367645022990808,0.14355309727438142,False,0.08488081335775366,0.0825011655688285,0.0825011655688285,0.0,0.0,0.0
0.79968,baseline_01_hover,Pitch,ramp,0.054966,0,0.0911537483334541,0.0911537483334541,0.0967118146584678,-0.0055580663250136,0.0055580663250136,0.009161,0,0.0,0.0025779731432252,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0945397093892097,0.0967118146584678,0.0990390363131194,0.0911537483334541,0.0998063310980797,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.7414867542121948,0.12931254777707193,0.12920069801073342,False,0.09329142056658823,0.0911537483334541,0.0911537483334541,0.0,0.0,0.0
0.89964,baseline_01_hover,Pitch,ramp,0.054966,0,0.0945397093892097,0.0945397093892097,0.0936020710740368,0.0009376383151729,0.0009376383151729,0.009161,0,0.0,0.00241393966042,0,0,0,W10_N3_mean1x,10,3,1.0,1001,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0961648747324943,0.0936020710740368,0.0928367303615779,0.0945397093892097,0.0979256704449653,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,0.7673319841255343,0.11638461463784683,0.11628340123661901,False,0.09473575496829492,0.0945397093892097,0.0945397093892097,0.0,0.0,0.0
